donor_id	date	volunteer_ids	recipient_ids	part_food_types	part_weights	transport	scale
72	2/4/14	273	44	Produce:Baked Goods	0.0:0.0	Bike	
175	2/4/14	718	7	Produce:Baked Goods	0.0:0.0	Bike	
175	2/4/14	42	15	Baked Goods:	70.0:	Bike	
4	2/4/14	264	10	Produce:Baked Goods	35.0:10.0	Bike	
3	2/4/14	136	14	Produce:Baked Goods	60.0:10.0	Bike	
2	2/4/14	3	35	Produce	0	Car	
175	2/5/14	613	15	Baked Goods	70	Bike	
74	2/5/14	613	15	Produce:Baked Goods	40.0:80.0	Bike	
175	2/5/14	358	5	Produce:Baked Goods	0.0:0.0	Bike	
4	2/5/14	728	37	Produce:Baked Goods	15.0:10.0	Bike	
1	2/5/14	510	14	Produce:Baked Goods	250.0:25.0	Car	
25	2/5/14	710	39	Baked Goods	20	Car	
3	2/5/14	52	14	Produce	0		
43	2/5/14	595	28	Frozen Prepared Food	75	Bike	
2	2/5/14	116	7	Produce	0	Bike	
69	2/5/14	710	39	Produce	0	Car	
6	2/5/14	326	7	Produce:Baked Goods	:40.0	Car	
74	2/6/14	687	63	Produce	80	Car	
4	2/6/14	699	10	Produce:Baked Goods	30.0:15.0	Bike	
3	2/6/14	418	42	Produce	0		
27	2/6/14	708	18	Baked Goods	10	Foot	
175	2/6/14	727	193	Produce:Baked Goods	52.0:75.0	Car	
175	2/6/14	358	100	Produce:Baked Goods	30.0:15.0	Bike	
1	2/6/14	13	187	Produce:Baked Goods	0.0:30.0	Bike	
2	2/6/14	116	28	Produce	0	Bike	
72	2/6/14	581	15	Produce:Baked Goods	0.0:0.0		
6	2/6/14	163	7	Produce:Produce:Baked Goods	5.0:15.0:25.0	Bike	
1	2/7/14	68	14	Produce:Baked Goods	117.0:25.0	Car	
4	2/7/14	279	20	Produce	58	Bike	
6	2/7/14	569	71	Baked Goods:	0.0:	Bike	
3	2/7/14	31	14	Produce	60	Car	
175	2/7/14	604	15	Produce:Baked Goods	0.0:	Bike	
27	2/7/14	695	20	Baked Goods	17	Car	
175	2/7/14	358	5	Produce:Baked Goods	:60.0	Bike	
25	2/7/14	531	22	Baked Goods	2	Bike	
2	2/7/14	563	15	Produce	0	Bike	
74	2/7/14	553	15	Produce	0	Bike	
74	2/8/14	674	186	Produce	34	Bike	Bathroom Scale
6	2/8/14	691	28	Produce:Baked Goods	30.0:50.0	Car	
2	2/8/14	101	29	Produce	0	Bike	
25	2/8/14	508	155	Baked Goods	5	Bike	
3	2/8/14	686	18	Produce	0		
4	2/8/14	135	22	Produce	0	Foot	
76	2/8/14	730	71	Frozen Prepared Food	10	Bike	
175	2/8/14	163	20	Produce:Baked Goods	30.0:190.0	Bike	
24	2/8/14	691	28	Fresh Prepared Food	5	Car	
72	2/8/14	593	8	Produce:Baked Goods	50.0:400.0	Car	
1	2/8/14	416		Produce:Baked Goods	:0.0	Bike	
74	2/9/14	674	186	Produce	34	Car	Bathroom Scale
175	2/9/14	699	41	Baked Goods:Baked Goods	90.0:	Bike	
2	2/9/14	458	12	Produce	0	Bike	
25	2/9/14	527	11	Baked Goods	5	Bike	
1	2/9/14	260	8	Produce:Produce	:130.0	Car	
6	2/9/14	657		Baked Goods	30	Car	
4	2/9/14	148	20	Produce	35	Car	
72	2/9/14	418	18	Produce:Baked Goods	200.0:200.0	Bike	
3	2/9/14	52	9	Produce	69	Bike	
175	2/9/14	611	20	Baked Goods:	0.0:	Bike	
74	2/10/14	211	15	Produce	37	Bike	
69	2/10/14	615	28	Produce	0	Bike	Guesstimate
25	2/10/14	615	28	Baked Goods	0	Bike	Guesstimate
24	2/10/14	615	28	Fresh Prepared Food	0	Bike	Guesstimate
175	2/10/14	588	15	Produce:Baked Goods	218.0:2.0	Bike	
6	2/10/14	711	61	Produce:Baked Goods	4.0:23.0	Bike	
2	2/10/14	349	15	Produce	0	Bike	
175	2/10/14	289	5	Produce:Baked Goods	40.0:10.0	Bike	
1	2/10/14	658	14	Produce:Baked Goods	104.0:20.0	Car	
6	2/10/14	199	28	Produce:Baked Goods	40.0:0.0	Bike	
4	2/10/14	332	11	Produce:Baked Goods:Baked Goods	18.0:38.0:38.0	Bike	
6	2/11/14	666	15	Produce:Baked Goods	:54.0	Bike	
76	2/11/14	730	71	Frozen Prepared Food	4	Car	
2	2/11/14	3	35	Produce	0	Car	
175	2/11/14	42	15	Produce:Baked Goods	46.0:93.0	Bike	
1	2/11/14	699	14	Produce:Baked Goods	200.0:10.0	Bike	
72	2/11/14	273	44	Produce:Baked Goods	0.0:0.0	Bike	
175	2/11/14	718	7	Produce:Baked Goods	30.0:20.0	Bike	
4	2/11/14	264	10	Produce	35	Bike	
74	2/11/14	554	15	Produce	0	Bike	
3	2/11/14	30	14	Produce	110	Bike	
69	2/12/14	710	39	Produce	0	Bike	
6	2/12/14	326	7	Produce:Baked Goods	1.0:34.0	Bike	
25	2/12/14	710	39	Baked Goods	0	Bike	
1	2/12/14	510	14	Produce:Baked Goods	104.0:16.0	Car	
43	2/12/14	595	28	Frozen Prepared Food	0	Bike	
175	2/12/14	358	5	Produce:Produce:Baked Goods	75.0:25.0:15.0	Bike	
4	2/12/14	728	37	Produce	0	Bike	
3	2/12/14	52	14	Produce	95	Bike	
2	2/12/14	116	7	Produce	0	Bike	
74	2/12/14	613	15	Produce	50	Bike	
175	2/12/14	613	15	Produce:Baked Goods	130.0:70.0	Bike	
175	2/13/14	727	193	Produce:Baked Goods	64.0:160.0	Car	
1	2/13/14	58	187	Produce:Baked Goods	85.0:10.0	Bike	
175	2/13/14	358	100	Produce:Baked Goods	0.0:0.0	Bike	
27	2/13/14	708	18	Baked Goods	7	Foot	
6	2/13/14	163	7	Produce:Baked Goods	45.0:0.0	Bike	
3	2/13/14	356	42	Produce:Baked Goods	13.0:18.0	Bike	
72	2/13/14	581	15	Produce:Baked Goods	0.0:0.0		
74	2/13/14	687	63	Produce	60	Bike	
4	2/13/14	13	10	Produce	15	Bike	
2	2/13/14	57	28	Produce	0	Bike	
6	2/14/14	569	71	Baked Goods:	0.0:	Bike	
25	2/14/14	531	22	Baked Goods	2	Bike	
1	2/14/14	302	26	Produce	150	Car	
3	2/14/14	31	14	Produce	101.2	Bike	
175	2/14/14	418	5	Produce:Baked Goods	50.0:50.0	Bike	
27	2/14/14	695	20	Baked Goods	15	Bike	
4	2/14/14	279	20	Produce	85	Bike	
175	2/14/14	604	15	Produce:Baked Goods	:	Bike	
74	2/14/14	416	15	Produce	6	Bike	
2	2/14/14	563	15	Produce	0	Bike	
6	2/15/14	691	28	Produce:Baked Goods	40.0:70.0	Bike	
1	2/15/14	163		Produce:Baked Goods:Fresh Prepared Food	150.0:10.0:10.0	Bike	
72	2/15/14	593	8	Produce:Baked Goods	500.0:30.0	Car	
175	2/15/14	699	18	Produce:Baked Goods	0.0:0.0	Bike	
25	2/15/14	508	155	Baked Goods	2	Bike	
24	2/15/14	691	28	Fresh Prepared Food	10	Bike	
76	2/15/14	730	71	Frozen Prepared Food	5	Bike	
175	2/15/14	279	20	Produce:Baked Goods	9.0:	Bike	
2	2/15/14	101	29	Produce	0	Bike	
3	2/15/14	68	18	Produce	55	Bike	
74	2/15/14	674	186	Produce	34	Bike	Floor Scale
4	2/15/14	537	22	Produce	60	Car	
74	2/16/14	674	186	Produce	34	Bike	Bathroom Scale
3	2/16/14	52	9	Produce	36	Bike	
1	2/16/14	260	8	Produce:Baked Goods	200.0:	Bike	
6	2/16/14	657		Produce:Baked Goods	40.0:50.0	Car	
2	2/16/14	458	12	Produce	50	Car	
175	2/16/14	739	41	Produce:Baked Goods	89.0:0.0	Bike	
25	2/16/14	616	11	Baked Goods	0	Bike	
4	2/16/14	148	20	Produce	77	Bike	
72	2/16/14	486	18	Produce:Baked Goods	1.0:1.0		
175	2/16/14	611	20	Baked Goods:	0.0:	Bike	
69	2/17/14	615	28	Produce	0	Bike	Guesstimate
24	2/17/14	615	28	Fresh Prepared Food	0	Bike	Guesstimate
6	2/17/14	199	28	Produce:Baked Goods:Dairy	:30.0:45.0	Car	
74	2/17/14	691	15	Produce	68	Car	
4	2/17/14	332	11	Produce:Baked Goods:Fresh Prepared Food	66.0:7.0:8.0	Bike	
1	2/17/14	658	14	Produce:Baked Goods	150.0:25.0	Bike	
175	2/17/14	289	5	Produce:Baked Goods	45.0:	Bike	
175	2/17/14	588	100	Produce:Baked Goods	0.0:0.0		
2	2/17/14	349	15	Produce	0	Bike	
6	2/17/14	711	61	Baked Goods	0	Bike	
25	2/17/14	615	28	Baked Goods	0	Bike	Guesstimate
175	2/18/14	739	15	Produce:Baked Goods	35.0:110.0	Bike	
1	2/18/14	699	14	Produce:Baked Goods:Fresh Prepared Food	280.0:5.0:10.0	Bike	
74	2/18/14	554	15	Produce	0	Bike	
3	2/18/14	302	14	Produce	203	Car	
4	2/18/14	264	10	Produce:Baked Goods	45.0:5.0	Bike	
175	2/18/14	718	7	Produce:Baked Goods	50.0:15.0	Bike	
76	2/18/14	730	71	Frozen Prepared Food	0	Bike	
2	2/18/14	3	35	Produce	0	Bike	
6	2/18/14	666	15	Produce:Baked Goods	:52.0	Bike	
72	2/18/14	273	44	Produce:Baked Goods	0.0:0.0	Bike	
3	2/19/14	52	14	Produce	77	Bike	
74	2/19/14	613	15	Baked Goods	80	Bike	
43	2/19/14	595	28	Frozen Prepared Food	0	Bike	
4	2/19/14	728	37	Produce	0	Bike	
1	2/19/14	510	14	Produce:Baked Goods	165.0:18.0	Car	
6	2/19/14	326	7	Produce:Baked Goods	30.0:50.0	Bike	
175	2/19/14	358	5	Produce:Baked Goods	:60.0	Bike	
25	2/19/14	710	39	Baked Goods	25	Bike	
69	2/19/14	710	39	Produce	10	Bike	
175	2/19/14	613	15	Baked Goods:	80.0:	Bike	
74	2/20/14	687	28	Produce	80	Bike	
4	2/20/14	302	10	Produce	24	Foot	
1	2/20/14	58	187	Produce:Baked Goods	355.0:20.0	Bike	
72	2/20/14	581	15	Produce:Baked Goods	260.0:	Car	
175	2/20/14	727	193	Produce:Baked Goods	901.0:170.0	Car	
6	2/20/14	163	7	Produce:Baked Goods	10.0:35.0	Bike	
27	2/20/14	708	18	Baked Goods	9	Foot	
3	2/20/14	349	42	Produce	0	Bike	
3	2/21/14	31	14	Produce	160	Car	
27	2/21/14	695	20	Baked Goods	28	Bike	
175	2/21/14	604	15	Produce:Baked Goods	0.0:	Bike	
1	2/21/14	416	14	Produce	120	Bike	
2	2/21/14	563	15	Produce:Baked Goods	0.0:	Bike	
25	2/21/14	531	22	Baked Goods	2	Bike	
4	2/21/14	279	20	Produce	130	Bike	
69	2/21/14	279	20	Baked Goods	20		
175	2/21/14	358	5	Produce:Baked Goods	0.0:0.0	Bike	
74	2/21/14	458	12	Produce	50	Bike	
2	2/21/14	569	15	Produce	0	Bike	
6	2/22/14	699	28	Produce:Baked Goods	60.0:70.0	Bike	
24	2/22/14	699	28	Fresh Prepared Food	2	Bike	
175	2/22/14	358	20	Produce:Baked Goods	0.0:0.0	Bike	
3	2/22/14	101	29	Produce	40	Bike	
175	2/22/14	569	18	Baked Goods:	0.0:	Bike	
25	2/22/14	508	155	Baked Goods	2	Bike	
2	2/22/14	699	29	Produce	0	Bike	
76	2/22/14	730	71	Frozen Prepared Food	12	Bike	
72	2/22/14	593	8	Produce:Baked Goods	500.0:25.0	Car	
1	2/22/14	302		Produce:Baked Goods	150.0:10.0	Car	
74	2/22/14	674	186	Produce	25	Car	Guesstimate
4	2/22/14	297	22	Produce	50	Bike	
74	2/23/14	674	186	Produce	25	Car	Guesstimate
3	2/23/14	68	9	Produce	85	Car	
6	2/23/14	418		Produce	200	Bike	
2	2/23/14	65	12	Produce	0	Bike	
175	2/23/14	725	41	Produce:Baked Goods	25.0:5.0	Bike	
25	2/23/14	616	11	Baked Goods	3	Bike	
72	2/23/14	486	18	Produce:Baked Goods	100.0:600.0	Car	
4	2/23/14	148	20	Produce	77	Bike	
1	2/23/14	163	8	Produce:Baked Goods:Fresh Prepared Food	300.0:5.0:10.0	Bike	
175	2/23/14	611	20	Baked Goods:	0.0:	Bike	
25	2/24/14	615	28	Baked Goods	0	Bike	Guesstimate
24	2/24/14	615	28	Fresh Prepared Food	0	Bike	Guesstimate
6	2/24/14	275	28	Produce:Baked Goods:	80.0:0.0:4.0	Bike	
2	2/24/14	302	15	Produce	0		
74	2/24/14	211	15	Produce	67	Car	
4	2/24/14	332	11	Baked Goods:Fresh Prepared Food:Fresh Prepared Food	10.0:5.0:5.0	Bike	
6	2/24/14	711	61	Baked Goods	40	Bike	
175	2/24/14	289	5	Produce:Baked Goods	20.0:40.0	Bike	
175	2/24/14	416	100	Produce:Baked Goods	30.0:60.0	Bike	
1	2/24/14	658	14	Produce:Baked Goods	20.0:10.0	Bike	
1	2/25/14	699	14	Produce:Baked Goods:Dairy	180.0:7.0:15.0	Bike	
72	2/25/14	551	44	Produce:Baked Goods:Frozen Prepared Food	150.0:40.0:10.0	Bike	
